row_id,order_id,order_date,ship_date,ship_mode,customer_id,country_region,city,state_province,postal_code,division,region,product_id,product_name,sales,units,gross_profit,cost,adjusted_lead_time,order_month,order_quarter,order_weekday,order_year,is_holiday_season,profit_margin_pct,profit_per_unit,cost_per_unit,product_popularity_rank,product_revenue_rank,product_profit_rank,region_demand_share,state_revenue_share,is_cross_border,ship_mode_ordinal,factory,factory_lat,factory_lon,region_lat,region_lon,factory_region_distance_km,closest_factory_distance_km,closest_factory_name,distance_vs_closest_ratio,factory_utilization_score
59,US-2021-167927-CHO-MIL-31000,2024-01-20,2026-07-19,Standard Class,167927,United States,Westland,Michigan,48185,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,911,1,1,5,2024,0,64.92307692307692,2.11,1.14,1,3,3,0.22596120581762508,0.02349354435346309,0,1,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
60,US-2021-147627-CHO-FUD-51000,2024-01-20,2026-07-19,Standard Class,147627,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,911,1,1,5,2024,0,66.66666666666667,2.4,1.2,4,4,5,0.1569099338195813,0.006290853182416052,0,1,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
61,US-2021-110422-CHO-TRI-54000,2024-01-21,2026-07-16,Second Class,110422,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,907,1,1,6,2024,0,65.33333333333333,2.4499999999999997,1.3,3,1,2,0.1569099338195813,0.03388275501198552,0,2,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
62,CA-2021-115238-CHO-FUD-51000,2024-01-21,2026-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,908,1,1,6,2024,0,66.66666666666666,2.4,1.2,4,4,5,0.2905641504594007,0.0057451625409788145,1,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
63,CA-2021-115238-CHO-MIL-31000,2024-01-21,2026-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,908,1,1,6,2024,0,64.92307692307692,2.11,1.14,1,3,3,0.2905641504594007,0.0057451625409788145,1,1,Wicked Choccy's,29.7604,-95.3698,35.75,-79.0,1666.6,703.1,Lot's O' Nuts,2.3704,0.4073
64,CA-2021-115238-CHO-TRI-54000,2024-01-21,2026-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,908,1,1,6,2024,0,65.33333333333333,2.45,1.3,3,1,2,0.2905641504594007,0.0057451625409788145,1,1,Wicked Choccy's,29.7604,-95.3698,35.75,-79.0,1666.6,703.1,Lot's O' Nuts,2.3704,0.4073
65,CA-2021-115238-CHO-FUD-51000,2024-01-21,2026-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,908,1,1,6,2024,0,66.66666666666666,2.4,1.2,4,4,5,0.2905641504594007,0.0057451625409788145,1,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
66,CA-2021-115238-CHO-MIL-31000,2024-01-21,2026-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,908,1,1,6,2024,0,64.92307692307693,2.1100000000000003,1.1400000000000001,1,3,3,0.2905641504594007,0.0057451625409788145,1,1,Wicked Choccy's,29.7604,-95.3698,35.75,-79.0,1666.6,703.1,Lot's O' Nuts,2.3704,0.4073
67,US-2021-146997-CHO-TRI-54000,2024-01-23,2026-07-20,Standard Class,146997,United States,Lafayette,Indiana,47905,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,909,1,1,1,2024,0,65.33333333333333,2.4499999999999997,1.3,3,1,2,0.22596120581762508,0.014125608153776285,0,1,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
68,US-2021-102645-CHO-FUD-51000,2024-01-23,2026-07-21,Standard Class,102645,United States,Las Vegas,Nevada,89115,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,910,1,1,1,2024,0,66.66666666666666,2.4,1.2,4,4,5,0.3265647099033929,0.0053564716885863345,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
69,US-2021-167997-CHO-TRI-54000,2024-01-26,2026-07-22,First Class,167997,United States,Rapid City,South Dakota,57701,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,908,1,1,4,2024,0,65.33333333333334,2.45,1.3,3,1,2,0.22596120581762508,0.0010674010814929764,0,3,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
70,US-2021-155502-CHO-MIL-31000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,910,1,1,4,2024,0,64.92307692307693,2.11,1.14,1,3,3,0.1569099338195813,0.022413306811230604,0,1,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
71,US-2021-155502-CHO-MIL-31000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,910,1,1,4,2024,0,64.92307692307693,2.11,1.14,1,3,3,0.1569099338195813,0.022413306811230604,0,1,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
72,US-2021-167997-CHO-TRI-54000,2024-01-26,2026-07-22,First Class,167997,United States,Rapid City,South Dakota,57701,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,908,1,1,4,2024,0,65.33333333333334,2.45,1.3,3,1,2,0.22596120581762508,0.0010674010814929764,0,3,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
73,US-2021-155502-CHO-MIL-31000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,910,1,1,4,2024,0,64.92307692307692,2.11,1.14,1,3,3,0.1569099338195813,0.022413306811230604,0,1,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
74,US-2021-155502-CHO-TRI-54000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,910,1,1,4,2024,0,65.33333333333333,2.4499999999999997,1.3,3,1,2,0.1569099338195813,0.022413306811230604,0,1,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
75,US-2021-155502-CHO-MIL-31000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,910,1,1,4,2024,0,64.92307692307692,2.11,1.14,1,3,3,0.1569099338195813,0.022413306811230604,0,1,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
76,US-2021-155502-CHO-FUD-51000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,910,1,1,4,2024,0,66.66666666666666,2.4,1.2,4,4,5,0.1569099338195813,0.022413306811230604,0,1,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
77,US-2021-155502-CHO-MIL-31000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,42.25,13,27.43,14.82,910,1,1,4,2024,0,64.92307692307693,2.11,1.1400000000000001,1,3,3,0.1569099338195813,0.022413306811230604,0,1,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
78,US-2021-117163-CHO-NUT-13000,2024-01-27,2026-07-26,Standard Class,117163,United States,San Diego,California,92037,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,911,1,1,5,2024,0,71.34670487106017,2.4899999999999998,1.0,5,5,4,0.3265647099033929,0.1969014335434916,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
79,US-2021-117163-CHO-TRI-54000,2024-01-27,2026-07-26,Standard Class,117163,United States,San Diego,California,92037,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,911,1,1,5,2024,0,65.33333333333334,2.45,1.3,3,1,2,0.3265647099033929,0.1969014335434916,0,1,Wicked Choccy's,29.7604,-95.3698,37.5,-120.0,2428.5,414.8,Sugar Shack,5.8546,0.4073
80,US-2021-117163-CHO-SCR-58000,2024-01-27,2026-07-26,Standard Class,117163,United States,San Diego,California,92037,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,911,1,1,5,2024,0,69.44444444444444,2.5,1.1,2,2,1,0.3265647099033929,0.1969014335434916,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
81,US-2021-100328-CHO-MIL-31000,2024-01-28,2026-07-27,Standard Class,100328,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,911,1,1,6,2024,0,64.92307692307692,2.11,1.14,1,3,3,0.2905641504594007,0.10961089090468343,0,1,Wicked Choccy's,29.7604,-95.3698,35.75,-79.0,1666.6,703.1,Lot's O' Nuts,2.3704,0.4073
82,US-2021-134103-CHO-NUT-13000,2024-01-30,2026-07-28,Standard Class,134103,United States,Detroit,Michigan,48234,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,910,1,1,1,2024,0,71.34670487106017,2.49,1.0,5,5,4,0.22596120581762508,0.02349354435346309,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
83,US-2021-134103-CHO-NUT-13000,2024-01-30,2026-07-28,Standard Class,134103,United States,Detroit,Michigan,48234,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,910,1,1,1,2024,0,71.34670487106017,2.49,1.0,5,5,4,0.22596120581762508,0.02349354435346309,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
84,US-2021-115161-CHO-MIL-31000,2024-01-31,2026-07-26,First Class,115161,United States,Mission Viejo,California,92691,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,907,1,1,2,2024,0,64.92307692307692,2.11,1.14,1,3,3,0.3265647099033929,0.1969014335434916,0,3,Wicked Choccy's,29.7604,-95.3698,37.5,-120.0,2428.5,414.8,Sugar Shack,5.8546,0.4073
85,US-2021-140795-CHO-SCR-58000,2024-02-01,2026-07-27,First Class,140795,United States,Green Bay,Wisconsin,54302,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,907,2,1,3,2024,0,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.22596120581762508,0.013545287280344,0,3,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
86,US-2021-123400-CHO-MIL-31000,2024-02-02,2026-08-02,Standard Class,123400,United States,Saint Petersburg,Florida,33710,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,912,2,1,4,2024,0,64.92307692307692,2.11,1.14,1,3,3,0.1569099338195813,0.03388275501198552,0,1,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
87,US-2021-139857-CHO-FUD-51000,2024-02-02,2026-07-30,Standard Class,139857,United States,San Diego,California,92037,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,909,2,1,4,2024,0,66.66666666666666,2.4,1.2,4,4,5,0.3265647099033929,0.1969014335434916,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
88,US-2021-123400-CHO-TRI-54000,2024-02-02,2026-08-02,Standard Class,123400,United States,Saint Petersburg,Florida,33710,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,912,2,1,4,2024,0,65.33333333333333,2.45,1.3,3,1,2,0.1569099338195813,0.03388275501198552,0,1,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
89,US-2021-111059-CHO-NUT-13000,2024-02-03,2026-07-30,Second Class,111059,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,908,2,1,5,2024,0,71.34670487106017,2.4899999999999998,1.0,5,5,4,0.3265647099033929,0.048814873762224875,0,2,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
90,US-2021-111059-CHO-SCR-58000,2024-02-03,2026-07-30,Second Class,111059,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,908,2,1,5,2024,0,69.44444444444444,2.5,1.1,2,2,1,0.3265647099033929,0.048814873762224875,0,2,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
91,US-2021-104808-CHO-FUD-51000,2024-02-04,2026-08-01,Second Class,104808,United States,Escondido,California,92025,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,909,2,1,6,2024,0,66.66666666666666,2.4,1.2,4,4,5,0.3265647099033929,0.1969014335434916,0,2,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
92,US-2021-107181-CHO-TRI-54000,2024-02-04,2026-08-01,Standard Class,107181,United States,San Diego,California,92024,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,909,2,1,6,2024,0,65.33333333333333,2.4499999999999997,1.3,3,1,2,0.3265647099033929,0.1969014335434916,0,1,Wicked Choccy's,29.7604,-95.3698,37.5,-120.0,2428.5,414.8,Sugar Shack,5.8546,0.4073
93,US-2021-107181-OTH-KAZ-38000,2024-02-04,2026-08-01,Standard Class,107181,United States,San Diego,California,92024,Other,Pacific,OTH-KAZ-38000,Kazookles,13.0,4,1.0,12.0,909,2,1,6,2024,0,7.6923076923076925,0.25,3.0,8,7,9,0.3265647099033929,0.1969014335434916,0,1,The Other Factory,47.6062,-122.3321,37.5,-120.0,1139.7,414.8,Sugar Shack,2.7476,0.0098
94,US-2021-108182-CHO-NUT-13000,2024-02-06,2026-08-03,Second Class,108182,United States,Romeoville,Illinois,60441,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,909,2,1,1,2024,0,71.34670487106017,2.49,1.0,5,5,4,0.22596120581762508,0.04865836768320856,0,2,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
95,US-2021-131905-CHO-TRI-54000,2024-02-06,2026-08-02,First Class,131905,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,908,2,1,1,2024,0,65.33333333333334,2.45,1.3,3,1,2,0.1569099338195813,0.022413306811230604,0,3,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
96,US-2021-131905-CHO-NUT-13000,2024-02-06,2026-08-02,First Class,131905,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,908,2,1,1,2024,0,71.34670487106017,2.4899999999999998,1.0,5,5,4,0.1569099338195813,0.022413306811230604,0,3,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
97,US-2021-131905-CHO-MIL-31000,2024-02-06,2026-08-02,First Class,131905,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,908,2,1,1,2024,0,64.92307692307692,2.11,1.14,1,3,3,0.1569099338195813,0.022413306811230604,0,3,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
98,US-2021-169390-CHO-MIL-31000,2024-02-07,2026-08-03,Second Class,169390,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,908,2,1,2,2024,0,64.92307692307692,2.11,1.14,1,3,3,0.2905641504594007,0.10961089090468343,0,2,Wicked Choccy's,29.7604,-95.3698,35.75,-79.0,1666.6,703.1,Lot's O' Nuts,2.3704,0.4073
99,US-2021-107755-CHO-FUD-51000,2024-02-07,2026-08-05,Standard Class,107755,United States,Linden,New Jersey,7036,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,910,2,1,2,2024,0,66.66666666666667,2.4,1.2,4,4,5,0.2905641504594007,0.011132103191320466,0,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
100,US-2021-125759-OTH-GUM-21000,2024-02-08,2026-08-02,First Class,125759,United States,North Las Vegas,Nevada,89031,Other,Pacific,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,906,2,1,3,2024,0,52.0,0.65,0.6,6,8,7,0.3265647099033929,0.0053564716885863345,0,3,Secret Factory,41.8781,-87.6298,37.5,-120.0,2795.2,414.8,Sugar Shack,6.7387,0.0213
101,US-2021-168368-CHO-TRI-54000,2024-02-11,2026-08-08,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,909,2,1,6,2024,0,65.33333333333334,2.45,1.3,3,1,2,0.22596120581762508,0.006226600348714446,0,2,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
102,US-2021-168368-CHO-TRI-54000,2024-02-11,2026-08-08,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,909,2,1,6,2024,0,65.33333333333333,2.4499999999999997,1.3,3,1,2,0.22596120581762508,0.006226600348714446,0,2,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
103,US-2021-127614-CHO-MIL-31000,2024-02-11,2026-08-08,Standard Class,127614,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,909,2,1,6,2024,0,64.92307692307693,2.11,1.14,1,3,3,0.1569099338195813,0.022413306811230604,0,1,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
104,US-2021-127614-CHO-MIL-31000,2024-02-11,2026-08-08,Standard Class,127614,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,909,2,1,6,2024,0,64.92307692307692,2.11,1.14,1,3,3,0.1569099338195813,0.022413306811230604,0,1,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
105,US-2021-168368-CHO-NUT-13000,2024-02-11,2026-08-08,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,909,2,1,6,2024,0,71.34670487106017,2.4899999999999998,1.0,5,5,4,0.22596120581762508,0.006226600348714446,0,2,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
106,US-2021-168368-CHO-SCR-58000,2024-02-11,2026-08-08,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,909,2,1,6,2024,0,69.44444444444444,2.5,1.1,2,2,1,0.22596120581762508,0.006226600348714446,0,2,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
107,US-2021-168368-CHO-SCR-58000,2024-02-11,2026-08-08,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,909,2,1,6,2024,0,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.22596120581762508,0.006226600348714446,0,2,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
108,US-2021-168368-CHO-TRI-54000,2024-02-11,2026-08-08,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,909,2,1,6,2024,0,65.33333333333334,2.45,1.3,3,1,2,0.22596120581762508,0.006226600348714446,0,2,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
109,US-2021-127614-CHO-SCR-58000,2024-02-11,2026-08-08,Standard Class,127614,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,909,2,1,6,2024,0,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.1569099338195813,0.022413306811230604,0,1,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
110,US-2021-110674-CHO-SCR-58000,2024-02-12,2026-08-11,Standard Class,110674,United States,Concord,California,94521,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,911,2,1,0,2024,0,69.44444444444444,2.5,1.1,2,2,1,0.3265647099033929,0.1969014335434916,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
111,US-2021-121762-CHO-FUD-51000,2024-02-14,2026-08-11,Standard Class,121762,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,909,2,1,2,2024,0,66.66666666666666,2.4,1.2,4,4,5,0.3265647099033929,0.048814873762224875,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
112,US-2021-107706-CHO-MIL-31000,2024-02-14,2026-08-12,Second Class,107706,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,910,2,1,2,2024,0,64.92307692307693,2.11,1.14,1,3,3,0.22596120581762508,0.09462368822127068,0,2,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
113,US-2021-121762-CHO-SCR-58000,2024-02-14,2026-08-11,Standard Class,121762,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,909,2,1,2,2024,0,69.44444444444444,2.5,1.1,2,2,1,0.3265647099033929,0.048814873762224875,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
114,US-2021-121762-CHO-SCR-58000,2024-02-14,2026-08-11,Standard Class,121762,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,909,2,1,2,2024,0,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.3265647099033929,0.048814873762224875,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
115,US-2021-165568-CHO-SCR-58000,2024-02-15,2026-08-12,Standard Class,165568,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,909,2,1,3,2024,0,69.44444444444444,2.5,1.1,2,2,1,0.3265647099033929,0.048814873762224875,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
116,US-2021-122567-CHO-FUD-51000,2024-02-16,2026-08-14,Standard Class,122567,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,910,2,1,4,2024,0,66.66666666666666,2.4,1.2,4,4,5,0.22596120581762508,0.09462368822127068,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
117,US-2021-122567-CHO-TRI-54000,2024-02-16,2026-08-14,Standard Class,122567,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,910,2,1,4,2024,0,65.33333333333333,2.4499999999999997,1.3,3,1,2,0.22596120581762508,0.09462368822127068,0,1,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
